66 0f 6b ff | 01100110 00001111 01101011 11111111 | packssdw mm7, mm7
64 0f 6b ff | 01100100 00001111 01101011 11111111 | packssdw mm7, mm7
66 0f 63 c0 | 01100110 00001111 01100011 11000000 | packsswb mm0, mm0
64 0f 63 c0 | 01100100 00001111 01100011 11000000 | packsswb mm0, mm0
66 0f 63 c9 | 01100110 00001111 01100011 11001001 | packsswb mm1, mm1
64 0f 63 c9 | 01100100 00001111 01100011 11001001 | packsswb mm1, mm1
66 0f 63 d2 | 01100110 00001111 01100011 11010010 | packsswb mm2, mm2
64 0f 63 d2 | 01100100 00001111 01100011 11010010 | packsswb mm2, mm2
66 0f 63 db | 01100110 00001111 01100011 11011011 | packsswb mm3, mm3
64 0f 63 db | 01100100 00001111 01100011 11011011 | packsswb mm3, mm3
66 0f 63 e4 | 01100110 00001111 01100011 11100100 | packsswb mm4, mm4
64 0f 63 e4 | 01100100 00001111 01100011 11100100 | packsswb mm4, mm4
66 0f 63 ed | 01100110 00001111 01100011 11101101 | packsswb mm5, mm5
64 0f 63 ed | 01100100 00001111 01100011 11101101 | packsswb mm5, mm5
66 0f 63 f6 | 01100110 00001111 01100011 11110110 | packsswb mm6, mm6
64 0f 63 f6 | 01100100 00001111 01100011 11110110 | packsswb mm6, mm6
66 0f 63 ff | 01100110 00001111 01100011 11111111 | packsswb mm7, mm7
64 0f 63 ff | 01100100 00001111 01100011 11111111 | packsswb mm7, mm7
66 0f 67 c0 | 01100110 00001111 01100111 11000000 | packuswb mm0, mm0
64 0f 67 c0 | 01100100 00001111 01100111 11000000 | packuswb mm0, mm0
66 0f 67 c9 | 01100110 00001111 01100111 11001001 | packuswb mm1, mm1
64 0f 67 c9 | 01100100 00001111 01100111 11001001 | packuswb mm1, mm1
66 0f 67 d2 | 01100110 00001111 01100111 11010010 | packuswb mm2, mm2
64 0f 67 d2 | 01100100 00001111 01100111 11010010 | packuswb mm2, mm2
66 0f 67 db | 01100110 00001111 01100111 11011011 | packuswb mm3, mm3
64 0f 67 db | 01100100 00001111 01100111 11011011 | packuswb mm3, mm3
66 0f 67 e4 | 01100110 00001111 01100111 11100100 | packuswb mm4, mm4
64 0f 67 e4 | 01100100 00001111 01100111 11100100 | packuswb mm4, mm4
66 0f 67 ed | 01100110 00001111 01100111 11101101 | packuswb mm5, mm5
64 0f 67 ed | 01100100 00001111 01100111 11101101 | packuswb mm5, mm5
66 0f 67 f6 | 01100110 00001111 01100111 11110110 | packuswb mm6, mm6
64 0f 67 f6 | 01100100 00001111 01100111 11110110 | packuswb mm6, mm6
66 0f 67 ff | 01100110 00001111 01100111 11111111 | packuswb mm7, mm7
64 0f 67 ff | 01100100 00001111 01100111 11111111 | packuswb mm7, mm7
66 0f fc c0 | 01100110 00001111 11111100 11000000 | paddb mm0, mm0
64 0f fc c0 | 01100100 00001111 11111100 11000000 | paddb mm0, mm0
66 0f fc c9 | 01100110 00001111 11111100 11001001 | paddb mm1, mm1
64 0f fc c9 | 01100100 00001111 11111100 11001001 | paddb mm1, mm1
66 0f fc d2 | 01100110 00001111 11111100 11010010 | paddb mm2, mm2
64 0f fc d2 | 01100100 00001111 11111100 11010010 | paddb mm2, mm2
66 0f fc db | 01100110 00001111 11111100 11011011 | paddb mm3, mm3
64 0f fc db | 01100100 00001111 11111100 11011011 | paddb mm3, mm3
66 0f fc e4 | 01100110 00001111 11111100 11100100 | paddb mm4, mm4
64 0f fc e4 | 01100100 00001111 11111100 11100100 | paddb mm4, mm4
66 0f fc ed | 01100110 00001111 11111100 11101101 | paddb mm5, mm5
64 0f fc ed | 01100100 00001111 11111100 11101101 | paddb mm5, mm5
66 0f fc f6 | 01100110 00001111 11111100 11110110 | paddb mm6, mm6
64 0f fc f6 | 01100100 00001111 11111100 11110110 | paddb mm6, mm6
66 0f fc ff | 01100110 00001111 11111100 11111111 | paddb mm7, mm7
64 0f fc ff | 01100100 00001111 11111100 11111111 | paddb mm7, mm7
66 0f fe c0 | 01100110 00001111 11111110 11000000 | paddd mm0, mm0
64 0f fe c0 | 01100100 00001111 11111110 11000000 | paddd mm0, mm0
66 0f fe c9 | 01100110 00001111 11111110 11001001 | paddd mm1, mm1
64 0f fe c9 | 01100100 00001111 11111110 11001001 | paddd mm1, mm1
66 0f fe d2 | 01100110 00001111 11111110 11010010 | paddd mm2, mm2
64 0f fe d2 | 01100100 00001111 11111110 11010010 | paddd mm2, mm2
66 0f fe db | 01100110 00001111 11111110 11011011 | paddd mm3, mm3
64 0f fe db | 01100100 00001111 11111110 11011011 | paddd mm3, mm3
66 0f fe e4 | 01100110 00001111 11111110 11100100 | paddd mm4, mm4
64 0f fe e4 | 01100100 00001111 11111110 11100100 | paddd mm4, mm4
66 0f fe ed | 01100110 00001111 11111110 11101101 | paddd mm5, mm5
64 0f fe ed | 01100100 00001111 11111110 11101101 | paddd mm5, mm5
66 0f fe f6 | 01100110 00001111 11111110 11110110 | paddd mm6, mm6
64 0f fe f6 | 01100100 00001111 11111110 11110110 | paddd mm6, mm6
66 0f fe ff | 01100110 00001111 11111110 11111111 | paddd mm7, mm7
64 0f fe ff | 01100100 00001111 11111110 11111111 | paddd mm7, mm7
66 0f d4 c0 | 01100110 00001111 11010100 11000000 | paddq mm0, mm0
64 0f d4 c0 | 01100100 00001111 11010100 11000000 | paddq mm0, mm0
66 0f d4 c9 | 01100110 00001111 11010100 11001001 | paddq mm1, mm1
64 0f d4 c9 | 01100100 00001111 11010100 11001001 | paddq mm1, mm1
66 0f d4 d2 | 01100110 00001111 11010100 11010010 | paddq mm2, mm2
64 0f d4 d2 | 01100100 00001111 11010100 11010010 | paddq mm2, mm2
66 0f d4 db | 01100110 00001111 11010100 11011011 | paddq mm3, mm3
64 0f d4 db | 01100100 00001111 11010100 11011011 | paddq mm3, mm3
66 0f d4 e4 | 01100110 00001111 11010100 11100100 | paddq mm4, mm4
64 0f d4 e4 | 01100100 00001111 11010100 11100100 | paddq mm4, mm4
66 0f d4 ed | 01100110 00001111 11010100 11101101 | paddq mm5, mm5
64 0f d4 ed | 01100100 00001111 11010100 11101101 | paddq mm5, mm5
66 0f d4 f6 | 01100110 00001111 11010100 11110110 | paddq mm6, mm6
64 0f d4 f6 | 01100100 00001111 11010100 11110110 | paddq mm6, mm6
66 0f d4 ff | 01100110 00001111 11010100 11111111 | paddq mm7, mm7
64 0f d4 ff | 01100100 00001111 11010100 11111111 | paddq mm7, mm7
66 0f ec c0 | 01100110 00001111 11101100 11000000 | paddsb mm0, mm0
64 0f ec c0 | 01100100 00001111 11101100 11000000 | paddsb mm0, mm0
66 0f ec c9 | 01100110 00001111 11101100 11001001 | paddsb mm1, mm1
64 0f ec c9 | 01100100 00001111 11101100 11001001 | paddsb mm1, mm1
66 0f ec d2 | 01100110 00001111 11101100 11010010 | paddsb mm2, mm2
64 0f ec d2 | 01100100 00001111 11101100 11010010 | paddsb mm2, mm2
66 0f ec db | 01100110 00001111 11101100 11011011 | paddsb mm3, mm3
64 0f ec db | 01100100 00001111 11101100 11011011 | paddsb mm3, mm3
66 0f ec e4 | 01100110 00001111 11101100 11100100 | paddsb mm4, mm4
64 0f ec e4 | 01100100 00001111 11101100 11100100 | paddsb mm4, mm4
66 0f ec ed | 01100110 00001111 11101100 11101101 | paddsb mm5, mm5
64 0f ec ed | 01100100 00001111 11101100 11101101 | paddsb mm5, mm5
66 0f ec f6 | 01100110 00001111 11101100 11110110 | paddsb mm6, mm6
64 0f ec f6 | 01100100 00001111 11101100 11110110 | paddsb mm6, mm6
66 0f ec ff | 01100110 00001111 11101100 11111111 | paddsb mm7, mm7
64 0f ec ff | 01100100 00001111 11101100 11111111 | paddsb mm7, mm7
66 0f ed c0 | 01100110 00001111 11101101 11000000 | paddsw mm0, mm0
64 0f ed c0 | 01100100 00001111 11101101 11000000 | paddsw mm0, mm0
66 0f ed c9 | 01100110 00001111 11101101 11001001 | paddsw mm1, mm1
64 0f ed c9 | 01100100 00001111 11101101 11001001 | paddsw mm1, mm1
66 0f ed d2 | 01100110 00001111 11101101 11010010 | paddsw mm2, mm2
64 0f ed d2 | 01100100 00001111 11101101 11010010 | paddsw mm2, mm2
66 0f ed db | 01100110 00001111 11101101 11011011 | paddsw mm3, mm3
64 0f ed db | 01100100 00001111 11101101 11011011 | paddsw mm3, mm3
66 0f ed e4 | 01100110 00001111 11101101 11100100 | paddsw mm4, mm4
64 0f ed e4 | 01100100 00001111 11101101 11100100 | paddsw mm4, mm4
66 0f ed ed | 01100110 00001111 11101101 11101101 | paddsw mm5, mm5
64 0f ed ed | 01100100 00001111 11101101 11101101 | paddsw mm5, mm5
66 0f ed f6 | 01100110 00001111 11101101 11110110 | paddsw mm6, mm6
64 0f ed f6 | 01100100 00001111 11101101 11110110 | paddsw mm6, mm6
66 0f ed ff | 01100110 00001111 11101101 11111111 | paddsw mm7, mm7
64 0f ed ff | 01100100 00001111 11101101 11111111 | paddsw mm7, mm7
66 0f dc c0 | 01100110 00001111 11011100 11000000 | paddusb mm0, mm0
64 0f dc c0 | 01100100 00001111 11011100 11000000 | paddusb mm0, mm0
66 0f dc c9 | 01100110 00001111 11011100 11001001 | paddusb mm1, mm1
64 0f dc c9 | 01100100 00001111 11011100 11001001 | paddusb mm1, mm1
66 0f dc d2 | 01100110 00001111 11011100 11010010 | paddusb mm2, mm2
64 0f dc d2 | 01100100 00001111 11011100 11010010 | paddusb mm2, mm2
66 0f dc db | 01100110 00001111 11011100 11011011 | paddusb mm3, mm3
64 0f dc db | 01100100 00001111 11011100 11011011 | paddusb mm3, mm3
66 0f dc e4 | 01100110 00001111 11011100 11100100 | paddusb mm4, mm4
64 0f dc e4 | 01100100 00001111 11011100 11100100 | paddusb mm4, mm4
66 0f dc ed | 01100110 00001111 11011100 11101101 | paddusb mm5, mm5
64 0f dc ed | 01100100 00001111 11011100 11101101 | paddusb mm5, mm5
66 0f dc f6 | 01100110 00001111 11011100 11110110 | paddusb mm6, mm6
64 0f dc f6 | 01100100 00001111 11011100 11110110 | paddusb mm6, mm6
66 0f dc ff | 01100110 00001111 11011100 11111111 | paddusb mm7, mm7
64 0f dc ff | 01100100 00001111 11011100 11111111 | paddusb mm7, mm7
66 0f dd c0 | 01100110 00001111 11011101 11000000 | paddusw mm0, mm0
64 0f dd c0 | 01100100 00001111 11011101 11000000 | paddusw mm0, mm0
66 0f dd c9 | 01100110 00001111 11011101 11001001 | paddusw mm1, mm1
64 0f dd c9 | 01100100 00001111 11011101 11001001 | paddusw mm1, mm1
66 0f dd d2 | 01100110 00001111 11011101 11010010 | paddusw mm2, mm2
64 0f dd d2 | 01100100 00001111 11011101 11010010 | paddusw mm2, mm2
66 0f dd db | 01100110 00001111 11011101 11011011 | paddusw mm3, mm3
64 0f dd db | 01100100 00001111 11011101 11011011 | paddusw mm3, mm3
66 0f dd e4 | 01100110 00001111 11011101 11100100 | paddusw mm4, mm4
64 0f dd e4 | 01100100 00001111 11011101 11100100 | paddusw mm4, mm4
66 0f dd ed | 01100110 00001111 11011101 11101101 | paddusw mm5, mm5
64 0f dd ed | 01100100 00001111 11011101 11101101 | paddusw mm5, mm5
66 0f dd f6 | 01100110 00001111 11011101 11110110 | paddusw mm6, mm6
64 0f dd f6 | 01100100 00001111 11011101 11110110 | paddusw mm6, mm6
66 0f dd ff | 01100110 00001111 11011101 11111111 | paddusw mm7, mm7
64 0f dd ff | 01100100 00001111 11011101 11111111 | paddusw mm7, mm7
66 0f fd c0 | 01100110 00001111 11111101 11000000 | paddw mm0, mm0
64 0f fd c0 | 01100100 00001111 11111101 11000000 | paddw mm0, mm0
66 0f fd c9 | 01100110 00001111 11111101 11001001 | paddw mm1, mm1
64 0f fd c9 | 01100100 00001111 11111101 11001001 | paddw mm1, mm1
66 0f fd d2 | 01100110 00001111 11111101 11010010 | paddw mm2, mm2
64 0f fd d2 | 01100100 00001111 11111101 11010010 | paddw mm2, mm2
66 0f fd db | 01100110 00001111 11111101 11011011 | paddw mm3, mm3
64 0f fd db | 01100100 00001111 11111101 11011011 | paddw mm3, mm3
66 0f fd e4 | 01100110 00001111 11111101 11100100 | paddw mm4, mm4
64 0f fd e4 | 01100100 00001111 11111101 11100100 | paddw mm4, mm4
66 0f fd ed | 01100110 00001111 11111101 11101101 | paddw mm5, mm5
64 0f fd ed | 01100100 00001111 11111101 11101101 | paddw mm5, mm5
66 0f fd f6 | 01100110 00001111 11111101 11110110 | paddw mm6, mm6
64 0f fd f6 | 01100100 00001111 11111101 11110110 | paddw mm6, mm6
66 0f fd ff | 01100110 00001111 11111101 11111111 | paddw mm7, mm7
64 0f fd ff | 01100100 00001111 11111101 11111111 | paddw mm7, mm7
66 0f df c0 | 01100110 00001111 11011111 11000000 | pandn mm0, mm0
64 0f df c0 | 01100100 00001111 11011111 11000000 | pandn mm0, mm0
66 0f df c9 | 01100110 00001111 11011111 11001001 | pandn mm1, mm1
64 0f df c9 | 01100100 00001111 11011111 11001001 | pandn mm1, mm1
66 0f df d2 | 01100110 00001111 11011111 11010010 | pandn mm2, mm2
64 0f df d2 | 01100100 00001111 11011111 11010010 | pandn mm2, mm2
66 0f df db | 01100110 00001111 11011111 11011011 | pandn mm3, mm3
64 0f df db | 01100100 00001111 11011111 11011011 | pandn mm3, mm3
66 0f df e4 | 01100110 00001111 11011111 11100100 | pandn mm4, mm4
64 0f df e4 | 01100100 00001111 11011111 11100100 | pandn mm4, mm4
66 0f df ed | 01100110 00001111 11011111 11101101 | pandn mm5, mm5
64 0f df ed | 01100100 00001111 11011111 11101101 | pandn mm5, mm5
66 0f df f6 | 01100110 00001111 11011111 11110110 | pandn mm6, mm6
64 0f df f6 | 01100100 00001111 11011111 11110110 | pandn mm6, mm6
66 0f df ff | 01100110 00001111 11011111 11111111 | pandn mm7, mm7
64 0f df ff | 01100100 00001111 11011111 11111111 | pandn mm7, mm7
66 0f db c0 | 01100110 00001111 11011011 11000000 | pand mm0, mm0
64 0f db c0 | 01100100 00001111 11011011 11000000 | pand mm0, mm0
66 0f db c9 | 01100110 00001111 11011011 11001001 | pand mm1, mm1
64 0f db c9 | 01100100 00001111 11011011 11001001 | pand mm1, mm1
66 0f db d2 | 01100110 00001111 11011011 11010010 | pand mm2, mm2
64 0f db d2 | 01100100 00001111 11011011 11010010 | pand mm2, mm2
66 0f db db | 01100110 00001111 11011011 11011011 | pand mm3, mm3
64 0f db db | 01100100 00001111 11011011 11011011 | pand mm3, mm3
66 0f db e4 | 01100110 00001111 11011011 11100100 | pand mm4, mm4
64 0f db e4 | 01100100 00001111 11011011 11100100 | pand mm4, mm4
66 0f db ed | 01100110 00001111 11011011 11101101 | pand mm5, mm5
64 0f db ed | 01100100 00001111 11011011 11101101 | pand mm5, mm5
66 0f db f6 | 01100110 00001111 11011011 11110110 | pand mm6, mm6
64 0f db f6 | 01100100 00001111 11011011 11110110 | pand mm6, mm6
66 0f db ff | 01100110 00001111 11011011 11111111 | pand mm7, mm7
64 0f db ff | 01100100 00001111 11011011 11111111 | pand mm7, mm7
66 0f e0 c0 | 01100110 00001111 11100000 11000000 | pavgb mm0, mm0
64 0f e0 c0 | 01100100 00001111 11100000 11000000 | pavgb mm0, mm0
66 0f e0 c9 | 01100110 00001111 11100000 11001001 | pavgb mm1, mm1
64 0f e0 c9 | 01100100 00001111 11100000 11001001 | pavgb mm1, mm1
66 0f e0 d2 | 01100110 00001111 11100000 11010010 | pavgb mm2, mm2
64 0f e0 d2 | 01100100 00001111 11100000 11010010 | pavgb mm2, mm2
66 0f e0 db | 01100110 00001111 11100000 11011011 | pavgb mm3, mm3
64 0f e0 db | 01100100 00001111 11100000 11011011 | pavgb mm3, mm3
66 0f e0 e4 | 01100110 00001111 11100000 11100100 | pavgb mm4, mm4
64 0f e0 e4 | 01100100 00001111 11100000 11100100 | pavgb mm4, mm4
66 0f e0 ed | 01100110 00001111 11100000 11101101 | pavgb mm5, mm5
64 0f e0 ed | 01100100 00001111 11100000 11101101 | pavgb mm5, mm5
66 0f e0 f6 | 01100110 00001111 11100000 11110110 | pavgb mm6, mm6
64 0f e0 f6 | 01100100 00001111 11100000 11110110 | pavgb mm6, mm6
66 0f e0 ff | 01100110 00001111 11100000 11111111 | pavgb mm7, mm7
64 0f e0 ff | 01100100 00001111 11100000 11111111 | pavgb mm7, mm7
66 0f e3 c0 | 01100110 00001111 11100011 11000000 | pavgw mm0, mm0
64 0f e3 c0 | 01100100 00001111 11100011 11000000 | pavgw mm0, mm0
66 0f e3 c9 | 01100110 00001111 11100011 11001001 | pavgw mm1, mm1
64 0f e3 c9 | 01100100 00001111 11100011 11001001 | pavgw mm1, mm1
66 0f e3 d2 | 01100110 00001111 11100011 11010010 | pavgw mm2, mm2
64 0f e3 d2 | 01100100 00001111 11100011 11010010 | pavgw mm2, mm2
66 0f e3 db | 01100110 00001111 11100011 11011011 | pavgw mm3, mm3
64 0f e3 db | 01100100 00001111 11100011 11011011 | pavgw mm3, mm3
66 0f e3 e4 | 01100110 00001111 11100011 11100100 | pavgw mm4, mm4
64 0f e3 e4 | 01100100 00001111 11100011 11100100 | pavgw mm4, mm4
66 0f e3 ed | 01100110 00001111 11100011 11101101 | pavgw mm5, mm5
64 0f e3 ed | 01100100 00001111 11100011 11101101 | pavgw mm5, mm5
66 0f e3 f6 | 01100110 00001111 11100011 11110110 | pavgw mm6, mm6
64 0f e3 f6 | 01100100 00001111 11100011 11110110 | pavgw mm6, mm6
66 0f e3 ff | 01100110 00001111 11100011 11111111 | pavgw mm7, mm7
64 0f e3 ff | 01100100 00001111 11100011 11111111 | pavgw mm7, mm7
66 0f 74 c0 | 01100110 00001111 01110100 11000000 | pcmpeqb mm0, mm0
64 0f 74 c0 | 01100100 00001111 01110100 11000000 | pcmpeqb mm0, mm0
66 0f 74 c9 | 01100110 00001111 01110100 11001001 | pcmpeqb mm1, mm1
64 0f 74 c9 | 01100100 00001111 01110100 11001001 | pcmpeqb mm1, mm1
66 0f 74 d2 | 01100110 00001111 01110100 11010010 | pcmpeqb mm2, mm2
64 0f 74 d2 | 01100100 00001111 01110100 11010010 | pcmpeqb mm2, mm2
66 0f 74 db | 01100110 00001111 01110100 11011011 | pcmpeqb mm3, mm3
64 0f 74 db | 01100100 00001111 01110100 11011011 | pcmpeqb mm3, mm3
66 0f 74 e4 | 01100110 00001111 01110100 11100100 | pcmpeqb mm4, mm4
64 0f 74 e4 | 01100100 00001111 01110100 11100100 | pcmpeqb mm4, mm4
66 0f 74 ed | 01100110 00001111 01110100 11101101 | pcmpeqb mm5, mm5
64 0f 74 ed | 01100100 00001111 01110100 11101101 | pcmpeqb mm5, mm5
66 0f 74 f6 | 01100110 00001111 01110100 11110110 | pcmpeqb mm6, mm6
64 0f 74 f6 | 01100100 00001111 01110100 11110110 | pcmpeqb mm6, mm6
66 0f 74 ff | 01100110 00001111 01110100 11111111 | pcmpeqb mm7, mm7
64 0f 74 ff | 01100100 00001111 01110100 11111111 | pcmpeqb mm7, mm7
66 0f 76 c0 | 01100110 00001111 01110110 11000000 | pcmpeqd mm0, mm0
64 0f 76 c0 | 01100100 00001111 01110110 11000000 | pcmpeqd mm0, mm0
66 0f 76 c9 | 01100110 00001111 01110110 11001001 | pcmpeqd mm1, mm1
64 0f 76 c9 | 01100100 00001111 01110110 11001001 | pcmpeqd mm1, mm1
66 0f 76 d2 | 01100110 00001111 01110110 11010010 | pcmpeqd mm2, mm2
64 0f 76 d2 | 01100100 00001111 01110110 11010010 | pcmpeqd mm2, mm2
66 0f 76 db | 01100110 00001111 01110110 11011011 | pcmpeqd mm3, mm3
64 0f 76 db | 01100100 00001111 01110110 11011011 | pcmpeqd mm3, mm3
66 0f 76 e4 | 01100110 00001111 01110110 11100100 | pcmpeqd mm4, mm4
64 0f 76 e4 | 01100100 00001111 01110110 11100100 | pcmpeqd mm4, mm4
66 0f 76 ed | 01100110 00001111 01110110 11101101 | pcmpeqd mm5, mm5
64 0f 76 ed | 01100100 00001111 01110110 11101101 | pcmpeqd mm5, mm5
66 0f 76 f6 | 01100110 00001111 01110110 11110110 | pcmpeqd mm6, mm6
64 0f 76 f6 | 01100100 00001111 01110110 11110110 | pcmpeqd mm6, mm6
66 0f 76 ff | 01100110 00001111 01110110 11111111 | pcmpeqd mm7, mm7
64 0f 76 ff | 01100100 00001111 01110110 11111111 | pcmpeqd mm7, mm7
66 0f 75 c0 | 01100110 00001111 01110101 11000000 | pcmpeqw mm0, mm0
64 0f 75 c0 | 01100100 00001111 01110101 11000000 | pcmpeqw mm0, mm0
66 0f 75 c9 | 01100110 00001111 01110101 11001001 | pcmpeqw mm1, mm1
64 0f 75 c9 | 01100100 00001111 01110101 11001001 | pcmpeqw mm1, mm1
66 0f 75 d2 | 01100110 00001111 01110101 11010010 | pcmpeqw mm2, mm2
64 0f 75 d2 | 01100100 00001111 01110101 11010010 | pcmpeqw mm2, mm2
66 0f 75 db | 01100110 00001111 01110101 11011011 | pcmpeqw mm3, mm3
64 0f 75 db | 01100100 00001111 01110101 11011011 | pcmpeqw mm3, mm3
66 0f 75 e4 | 01100110 00001111 01110101 11100100 | pcmpeqw mm4, mm4
64 0f 75 e4 | 01100100 00001111 01110101 11100100 | pcmpeqw mm4, mm4
66 0f 75 ed | 01100110 00001111 01110101 11101101 | pcmpeqw mm5, mm5
64 0f 75 ed | 01100100 00001111 01110101 11101101 | pcmpeqw mm5, mm5
66 0f 75 f6 | 01100110 00001111 01110101 11110110 | pcmpeqw mm6, mm6
64 0f 75 f6 | 01100100 00001111 01110101 11110110 | pcmpeqw mm6, mm6
66 0f 75 ff | 01100110 00001111 01110101 11111111 | pcmpeqw mm7, mm7
64 0f 75 ff | 01100100 00001111 01110101 11111111 | pcmpeqw mm7, mm7
66 0f 64 c0 | 01100110 00001111 01100100 11000000 | pcmpgtb mm0, mm0
64 0f 64 c0 | 01100100 00001111 01100100 11000000 | pcmpgtb mm0, mm0
66 0f 64 c9 | 01100110 00001111 01100100 11001001 | pcmpgtb mm1, mm1
64 0f 64 c9 | 01100100 00001111 01100100 11001001 | pcmpgtb mm1, mm1
66 0f 64 d2 | 01100110 00001111 01100100 11010010 | pcmpgtb mm2, mm2
64 0f 64 d2 | 01100100 00001111 01100100 11010010 | pcmpgtb mm2, mm2
66 0f 64 db | 01100110 00001111 01100100 11011011 | pcmpgtb mm3, mm3
64 0f 64 db | 01100100 00001111 01100100 11011011 | pcmpgtb mm3, mm3
66 0f 64 e4 | 01100110 00001111 01100100 11100100 | pcmpgtb mm4, mm4
64 0f 64 e4 | 01100100 00001111 01100100 11100100 | pcmpgtb mm4, mm4
66 0f 64 ed | 01100110 00001111 01100100 11101101 | pcmpgtb mm5, mm5
64 0f 64 ed | 01100100 00001111 01100100 11101101 | pcmpgtb mm5, mm5
66 0f 64 f6 | 01100110 00001111 01100100 11110110 | pcmpgtb mm6, mm6
64 0f 64 f6 | 01100100 00001111 01100100 11110110 | pcmpgtb mm6, mm6
66 0f 64 ff | 01100110 00001111 01100100 11111111 | pcmpgtb mm7, mm7
64 0f 64 ff | 01100100 00001111 01100100 11111111 | pcmpgtb mm7, mm7
66 0f 66 c0 | 01100110 00001111 01100110 11000000 | pcmpgtd mm0, mm0
64 0f 66 c0 | 01100100 00001111 01100110 11000000 | pcmpgtd mm0, mm0
66 0f 66 c9 | 01100110 00001111 01100110 11001001 | pcmpgtd mm1, mm1
64 0f 66 c9 | 01100100 00001111 01100110 11001001 | pcmpgtd mm1, mm1
66 0f 66 d2 | 01100110 00001111 01100110 11010010 | pcmpgtd mm2, mm2
64 0f 66 d2 | 01100100 00001111 01100110 11010010 | pcmpgtd mm2, mm2
66 0f 66 db | 01100110 00001111 01100110 11011011 | pcmpgtd mm3, mm3
64 0f 66 db | 01100100 00001111 01100110 11011011 | pcmpgtd mm3, mm3
66 0f 66 e4 | 01100110 00001111 01100110 11100100 | pcmpgtd mm4, mm4
64 0f 66 e4 | 01100100 00001111 01100110 11100100 | pcmpgtd mm4, mm4
66 0f 66 ed | 01100110 00001111 01100110 11101101 | pcmpgtd mm5, mm5
64 0f 66 ed | 01100100 00001111 01100110 11101101 | pcmpgtd mm5, mm5
66 0f 66 f6 | 01100110 00001111 01100110 11110110 | pcmpgtd mm6, mm6
64 0f 66 f6 | 01100100 00001111 01100110 11110110 | pcmpgtd mm6, mm6
66 0f 66 ff | 01100110 00001111 01100110 11111111 | pcmpgtd mm7, mm7
64 0f 66 ff | 01100100 00001111 01100110 11111111 | pcmpgtd mm7, mm7
66 0f 65 c0 | 01100110 00001111 01100101 11000000 | pcmpgtw mm0, mm0
64 0f 65 c0 | 01100100 00001111 01100101 11000000 | pcmpgtw mm0, mm0
66 0f 65 c9 | 01100110 00001111 01100101 11001001 | pcmpgtw mm1, mm1
64 0f 65 c9 | 01100100 00001111 01100101 11001001 | pcmpgtw mm1, mm1
66 0f 65 d2 | 01100110 00001111 01100101 11010010 | pcmpgtw mm2, mm2
64 0f 65 d2 | 01100100 00001111 01100101 11010010 | pcmpgtw mm2, mm2
66 0f 65 db | 01100110 00001111 01100101 11011011 | pcmpgtw mm3, mm3
64 0f 65 db | 01100100 00001111 01100101 11011011 | pcmpgtw mm3, mm3
66 0f 65 e4 | 01100110 00001111 01100101 11100100 | pcmpgtw mm4, mm4
64 0f 65 e4 | 01100100 00001111 01100101 11100100 | pcmpgtw mm4, mm4
66 0f 65 ed | 01100110 00001111 01100101 11101101 | pcmpgtw mm5, mm5
64 0f 65 ed | 01100100 00001111 01100101 11101101 | pcmpgtw mm5, mm5
66 0f 65 f6 | 01100110 00001111 01100101 11110110 | pcmpgtw mm6, mm6
64 0f 65 f6 | 01100100 00001111 01100101 11110110 | pcmpgtw mm6, mm6
66 0f 65 ff | 01100110 00001111 01100101 11111111 | pcmpgtw mm7, mm7
64 0f 65 ff | 01100100 00001111 01100101 11111111 | pcmpgtw mm7, mm7
66 0f 38 03 c0 | 01100110 00001111 00111000 00000011 11000000 | phaddsw mm0, mm0
64 0f 38 03 c0 | 01100100 00001111 00111000 00000011 11000000 | phaddsw mm0, mm0
66 0f 38 03 c9 | 01100110 00001111 00111000 00000011 11001001 | phaddsw mm1, mm1
64 0f 38 03 c9 | 01100100 00001111 00111000 00000011 11001001 | phaddsw mm1, mm1
66 0f 38 03 d2 | 01100110 00001111 00111000 00000011 11010010 | phaddsw mm2, mm2
64 0f 38 03 d2 | 01100100 00001111 00111000 00000011 11010010 | phaddsw mm2, mm2
66 0f 38 03 db | 01100110 00001111 00111000 00000011 11011011 | phaddsw mm3, mm3
64 0f 38 03 db | 01100100 00001111 00111000 00000011 11011011 | phaddsw mm3, mm3
66 0f 38 03 e4 | 01100110 00001111 00111000 00000011 11100100 | phaddsw mm4, mm4
64 0f 38 03 e4 | 01100100 00001111 00111000 00000011 11100100 | phaddsw mm4, mm4
66 0f 38 03 ed | 01100110 00001111 00111000 00000011 11101101 | phaddsw mm5, mm5
64 0f 38 03 ed | 01100100 00001111 00111000 00000011 11101101 | phaddsw mm5, mm5
66 0f 38 03 f6 | 01100110 00001111 00111000 00000011 11110110 | phaddsw mm6, mm6
64 0f 38 03 f6 | 01100100 00001111 00111000 00000011 11110110 | phaddsw mm6, mm6
66 0f 38 03 ff | 01100110 00001111 00111000 00000011 11111111 | phaddsw mm7, mm7
64 0f 38 03 ff | 01100100 00001111 00111000 00000011 11111111 | phaddsw mm7, mm7
66 0f 38 01 c0 | 01100110 00001111 00111000 00000001 11000000 | phaddw mm0, mm0
64 0f 38 01 c0 | 01100100 00001111 00111000 00000001 11000000 | phaddw mm0, mm0
66 0f 38 01 c9 | 01100110 00001111 00111000 00000001 11001001 | phaddw mm1, mm1
64 0f 38 01 c9 | 01100100 00001111 00111000 00000001 11001001 | phaddw mm1, mm1
